time	obs_wavelength	flux	instrument	integration	time_unit	wavelength_unit	flux_unit	redshift	dtime	rest_wavelength	integration_unit	reference	date	date_unit	time_frame	sky_flux
47.9	6005.136	2.20162e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5857.52633632462	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6006.293	2.09972e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5858.654896605541	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6007.45	2.01634e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5859.783456886462	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6008.607	2.09594e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5860.912017167382	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6009.764	2.16432e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5862.040577448303	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6010.92	2.06612e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5863.168162309794	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6012.078	2.06964e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5864.297698010146	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6013.234	2.14312e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5865.425282871636	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6014.392	2.11306e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5866.554818571986	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6015.549	2.1176e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5867.683378852908	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6016.706	2.09106e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5868.811939133829	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6017.863	2.155e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5869.940499414749	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6019.02	2.18624e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5871.06905969567	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6020.177	2.11679e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5872.19761997659	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6021.334	2.19903e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5873.326180257512	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6022.492	2.10205e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5874.455715957863	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6023.649	2.14528e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5875.584276238784	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6024.807	2.22815e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5876.713811939134	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6025.964	2.15039e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5877.842372220055	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6027.122	2.1292e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5878.971907920407	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6028.279	2.0136e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5880.100468201327	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6029.436	2.1279e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5881.229028482248	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6030.594	2.01319e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5882.358564182599	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6031.752	2.00252e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5883.48809988295	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6032.91	2.1081e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5884.617635583301	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6034.067	2.04991e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5885.746195864223	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6035.225	1.96862e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5886.8757315645735	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6036.383	1.98757e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5888.005267264924	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6037.541	2.00709e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5889.134802965276	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6038.699	2.07784e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5890.264338665626	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6039.856	1.89861e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5891.392898946548	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6041.015	2.04536e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5892.523410066329	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6042.172	2.0624e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5893.6519703472495	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6043.331	1.98597e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5894.782481467031	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6044.489	2.06344e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5895.912017167382	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6045.647	2.01099e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5897.041552867734	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6046.805	2.02331e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5898.171088568085	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6047.963	2.13128e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5899.300624268436	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6049.122	1.93765e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5900.431135388218	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6050.28	2.08119e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5901.560671088569	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6051.438	2.08644e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5902.69020678892	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6052.596	2.04541e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5903.819742489271	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6053.755	2.02102e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5904.950253609052	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6054.913	2.14409e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5906.079789309403	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6056.072	1.97015e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5907.210300429186	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6057.23	2.06971e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5908.339836129536	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6058.389	2.12674e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5909.470347249318	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6059.547	2.14509e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5910.599882949668	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6060.706	2.08399e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5911.730394069451	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6061.865	2.14894e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5912.860905189232	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6063.023	2.06357e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5913.990440889584	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6064.182	2.10393e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5915.120952009364	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6065.341	2.1555e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5916.251463129147	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6066.5	2.14647e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5917.381974248928	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6067.659	2.05973e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5918.512485368708	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6068.818	2.11302e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5919.642996488491	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6069.977	2.04284e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5920.773507608272	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6071.136	2.08329e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5921.904018728054	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6072.295	2.08706e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5923.034529847835	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6073.454	2.14602e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5924.165040967617	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6074.613	2.07543e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5925.295552087398	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6075.772	2.13907e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5926.42606320718	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6076.932	2.12232e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5927.557549746392	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6078.091	2.0603e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5928.688060866173	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6079.25	2.11011e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5929.818571985955	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6080.409	2.0621e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5930.949083105736	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6081.568	2.08792e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5932.079594225518	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6082.728	2.17751e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5933.21108076473	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6083.887	2.18626e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5934.34159188451	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6085.047	2.23872e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5935.473078423723	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6086.207	2.18797e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5936.604564962935	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6087.366	2.21849e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5937.735076082716	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6088.525	2.22559e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5938.865587202497	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6089.685	2.17869e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5939.99707374171	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6090.845	2.18001e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5941.128560280922	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6092.004	2.11187e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5942.259071400703	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6093.165	2.32379e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5943.391533359345	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6094.324	2.09846e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5944.522044479127	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6095.484	2.24768e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5945.653531018339	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6096.644	2.29798e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5946.78501755755	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6097.804	2.20555e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5947.916504096763	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6098.964	2.24726e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5949.047990635974	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6100.123	2.16074e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5950.178501755755	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6101.284	2.23752e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5951.310963714397	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6102.444	2.16042e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5952.44245025361	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6103.604	2.25065e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5953.573936792822	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6104.764	2.26649e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5954.705423332033	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6105.924	2.23134e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5955.836909871246	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6107.084	2.40892e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5956.968396410457	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6108.245	2.32005e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5958.100858369099	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6109.405	2.40539e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5959.232344908311	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6110.565	2.24921e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5960.363831447523	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6111.726	2.25733e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5961.496293406165	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6112.886	2.14834e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5962.627779945377	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6114.047	2.26089e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5963.760241904019	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6115.207	2.30043e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5964.891728443232	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6116.368	2.26633e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5966.024190401874	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6117.528	2.27678e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5967.155676941085	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6118.689	2.2372e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5968.288138899728	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6119.85	2.27895e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5969.42060085837	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6121.01	2.2446e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5970.552087397582	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6122.171	2.2858e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5971.684549356224	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6123.332	2.17455e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5972.817011314866	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6124.493	2.26595e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5973.949473273508	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6125.653	2.26207e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5975.080959812721	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6126.814	2.33525e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5976.213421771363	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6127.975	2.22166e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5977.345883730005	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6129.136	2.29035e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5978.478345688647	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6130.297	2.34507e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5979.610807647288	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6131.458	2.26033e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5980.74326960593	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6132.619	2.37017e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5981.8757315645735	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6133.78	2.15353e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5983.008193523216	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6134.941	2.38783e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5984.140655481858	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
47.9	6136.102	2.36566e-16	Keck1+LRIS	300.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5985.2731174405	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
